Student_ID,3_Path_Q1,3_Path_Q2,3_Path_Q3,3_Path_Q4,3_Path_Qa,3_Path_Qb,1_Path_Q1,1_Path_Q2,1_Path_Q3,1_Path_Q4,1_Path_Qa,1_Path_Qb,2_Path_Q1,2_Path_Q2,2_Path_Q3,2_Path_Q4,2_Path_Qa,2_Path_Qb,4_Path_Q1,4_Path_Q2,4_Path_Q3,4_Path_Q4,4_Path_Qa,4_Path_Qb,Preferred_Career_Path
2918,5,5,5,5,8,5,6,5,5,5,8,8,6,5,5,5,6,5,5,5,7,5,6,6,3
2919,6,8,7,7,7,6,6,7,5,8,7,7,6,7,5,8,6,5,6,7,5,7,8,6,2
2920,7,5,8,7,8,5,7,8,7,5,7,6,6,5,6,7,5,6,6,8,6,7,7,7,3
2921,8,5,6,5,5,5,5,5,6,6,6,5,7,8,5,6,5,6,5,8,5,6,8,7,3
2922,6,8,6,5,7,5,8,6,8,7,8,8,8,5,5,7,8,5,6,8,8,6,6,8,2
2923,6,8,5,7,8,8,6,6,7,5,5,5,8,6,5,8,8,7,7,7,8,5,7,5,1
2924,5,6,6,6,5,6,6,7,5,7,7,5,6,6,7,7,5,8,7,7,7,5,6,5,3
2925,8,6,7,6,6,6,8,7,5,5,8,5,7,5,8,7,7,7,6,5,7,8,5,8,1
2926,5,8,5,8,7,5,8,8,8,6,6,7,6,6,6,7,5,7,6,7,8,7,5,6,3
2927,8,7,5,5,5,8,7,7,6,8,6,5,7,7,7,6,6,8,6,8,6,7,7,6,3
2928,8,6,6,8,7,7,6,7,5,7,6,6,5,6,6,8,6,6,6,8,7,6,7,6,1
2929,8,7,8,6,8,6,8,5,6,5,7,6,8,7,8,5,6,7,5,6,7,8,6,8,1
2930,8,7,6,5,5,5,7,8,8,5,5,5,5,5,7,6,5,8,7,5,8,6,6,7,3
2931,7,6,7,6,6,7,7,5,5,6,5,7,7,6,8,7,6,5,6,8,6,6,8,5,1
2932,5,8,5,8,5,8,7,6,8,7,5,6,8,5,5,8,5,6,6,7,8,7,8,8,3
2933,5,8,6,6,6,7,8,5,5,7,6,8,5,7,6,7,8,7,6,8,8,7,5,6,1
2934,5,6,8,5,6,7,8,8,8,5,6,5,7,7,5,8,5,5,7,7,8,5,5,8,2
2935,8,8,8,5,8,6,6,5,8,7,5,6,6,5,7,5,7,6,6,6,5,6,6,5,1
2936,6,5,8,7,7,8,5,8,5,6,8,8,6,6,6,5,6,6,5,6,5,7,8,5,4
2937,6,8,5,6,7,7,7,8,7,8,8,7,6,5,6,8,8,8,6,7,5,7,5,8,4
2938,7,6,5,5,5,7,7,8,7,7,8,8,7,8,6,6,7,5,6,7,8,6,5,5,3
2939,8,7,7,5,5,7,7,8,7,6,6,7,5,7,7,8,8,6,8,6,6,8,5,8,3
2940,8,8,7,5,5,6,8,5,8,8,5,6,8,7,8,5,7,7,7,8,6,5,7,6,3
2941,5,7,5,5,5,7,6,5,7,7,8,7,8,7,5,5,6,6,8,7,6,6,7,5,3
2942,6,5,8,6,8,8,8,6,8,7,6,5,7,6,5,8,5,7,8,5,8,7,7,8,2
2943,6,7,6,7,7,7,7,6,7,5,6,8,7,6,5,5,7,5,8,7,8,7,5,5,2
2944,6,5,5,6,7,7,6,7,8,8,8,6,5,7,8,5,8,6,8,5,5,8,7,5,4
2945,6,6,7,8,6,6,8,7,8,8,6,5,5,5,5,8,7,8,6,5,6,5,8,7,2
2946,6,5,5,7,8,8,7,8,7,6,6,8,5,5,6,6,7,6,5,6,7,8,7,7,3
2947,6,6,6,6,8,8,8,7,5,5,5,7,7,5,6,5,6,5,8,6,5,7,5,5,1
2948,6,5,7,8,7,6,5,7,5,5,8,6,8,6,8,8,8,5,6,6,5,8,8,6,1
2949,7,6,5,8,6,5,5,8,6,5,6,5,8,7,8,7,7,5,5,8,6,8,6,8,1
2950,7,5,8,6,7,7,5,6,6,6,6,8,7,5,6,7,7,5,6,7,8,7,7,5,2
2951,8,8,6,6,8,6,6,8,6,8,6,8,5,6,5,7,5,5,6,5,5,8,7,8,2
2952,5,5,6,8,5,5,7,7,7,6,8,7,7,5,6,6,8,5,7,8,8,6,7,7,3
2953,6,7,8,7,7,6,5,5,6,6,8,8,5,8,5,7,5,7,7,7,7,7,7,6,2
2954,6,5,8,8,8,8,5,6,5,7,7,7,5,5,8,6,5,8,5,5,5,5,5,8,4
2955,7,5,8,6,8,5,7,7,5,6,7,6,7,7,5,6,7,6,6,5,8,8,7,6,3
2956,5,6,6,6,5,8,5,5,6,7,6,5,6,8,8,7,7,8,7,8,5,7,6,7,1
2957,7,8,5,6,7,5,6,8,7,5,5,8,5,6,6,5,7,5,6,8,7,5,5,7,2
2958,5,5,8,8,7,6,7,5,6,8,6,5,5,8,8,8,7,8,6,8,8,6,6,5,3
2959,7,7,5,5,5,7,6,8,5,6,8,6,5,8,6,7,8,6,7,6,8,6,7,5,3
2960,5,7,7,7,8,8,7,7,8,8,7,6,6,5,8,7,6,5,6,5,8,5,8,6,2
2961,7,5,5,7,5,8,8,6,8,6,7,7,8,8,5,5,7,8,8,5,7,8,8,8,3
2962,5,8,7,8,8,5,5,6,5,7,7,8,8,5,8,6,6,6,7,6,7,5,8,7,3
2963,6,7,7,5,5,7,6,5,5,8,6,7,5,7,6,8,7,7,7,7,6,5,7,8,3
2964,5,6,6,7,6,8,6,8,6,5,8,6,5,6,5,7,6,8,5,8,6,8,6,6,2
2965,6,8,5,8,8,5,5,7,8,6,8,6,6,5,8,8,7,6,7,6,7,8,7,6,3
2966,7,7,8,7,6,8,8,8,8,8,6,7,8,6,5,5,6,6,8,6,7,5,5,7,2
2967,8,5,8,5,7,7,5,6,7,7,8,5,8,7,6,5,6,8,5,7,5,8,5,6,4
2968,5,5,5,6,7,6,8,7,8,7,6,6,8,5,6,6,8,6,6,5,8,6,7,6,3
2969,7,7,7,7,5,6,8,6,6,5,5,5,7,8,7,6,7,6,6,8,6,7,8,8,1
2970,6,8,5,8,8,7,6,5,5,7,8,7,8,6,6,8,8,6,5,5,8,6,6,7,1
2971,6,8,8,8,6,8,8,5,5,7,6,6,6,5,6,7,7,8,6,8,7,6,8,6,1
2972,5,7,5,6,7,7,7,6,7,7,5,6,5,5,8,8,7,6,7,7,7,5,8,7,3
2973,5,6,5,6,8,5,5,7,8,7,5,6,6,6,7,8,6,5,7,6,5,5,8,8,3
2974,7,6,5,8,6,8,8,6,7,6,8,6,7,6,7,7,6,7,6,8,7,5,8,8,3
2975,8,6,6,8,7,7,8,7,5,7,7,8,6,7,6,5,7,5,8,7,8,6,8,6,2
2976,6,6,8,8,7,8,6,5,5,7,8,7,5,8,7,7,5,8,7,7,7,7,7,5,1
2977,8,7,7,6,7,7,5,6,5,6,8,6,8,7,6,6,5,7,5,5,7,6,8,8,1
2978,7,7,5,5,7,6,7,7,7,8,5,8,8,5,8,7,5,8,7,5,5,5,5,8,4
2979,7,5,8,7,8,7,5,5,8,5,6,6,6,6,7,8,7,6,8,6,7,6,5,8,1
2980,7,5,5,6,8,5,8,7,6,5,8,5,6,5,6,7,7,5,7,5,5,6,6,7,3
2981,6,5,5,7,6,6,5,6,6,8,6,6,6,7,5,6,8,5,7,5,7,7,7,5,3
2982,7,5,7,7,8,5,5,6,8,7,8,6,5,5,7,7,8,8,7,5,7,6,8,6,3
2983,6,7,5,8,7,8,8,6,8,8,6,8,6,5,8,8,5,7,7,7,8,6,8,8,2
2984,8,8,5,7,7,5,6,8,8,5,8,6,7,7,6,6,5,8,5,5,7,5,8,7,4
2985,6,7,8,5,8,5,6,7,8,8,6,7,7,6,5,5,6,8,6,7,8,7,6,5,3
2986,5,7,5,7,6,6,5,5,7,7,7,6,5,8,7,6,6,6,8,8,8,6,5,5,3
2987,7,6,6,6,7,6,7,7,5,8,6,6,6,8,8,8,5,8,6,8,7,5,6,7,1
2988,5,5,7,8,8,8,5,7,7,7,5,7,6,5,5,6,8,7,7,7,5,8,7,7,3
2989,8,5,8,7,6,5,7,5,5,5,8,6,6,6,6,8,6,5,5,6,5,8,5,6,1
2990,5,5,5,7,8,8,6,7,7,7,7,8,7,6,7,7,7,5,6,8,8,5,6,8,3
2991,8,8,8,7,5,6,6,8,6,6,7,7,5,7,5,5,7,5,6,8,7,6,8,5,2
2992,7,5,8,8,5,6,5,6,7,6,5,7,8,6,8,6,7,6,6,6,8,7,7,8,3
2993,6,7,7,6,6,8,5,8,5,7,6,5,5,8,7,8,6,8,5,7,6,6,8,7,1
2994,5,6,5,6,8,6,5,5,6,8,5,5,6,7,8,5,6,8,5,7,6,8,6,6,1
2995,5,8,7,7,5,6,6,6,5,8,5,5,8,8,5,6,7,8,6,8,5,6,6,6,1
2996,6,7,8,6,5,7,8,5,6,6,7,7,7,7,7,7,8,7,7,6,6,5,6,8,3
2997,5,5,8,7,5,6,5,6,8,7,7,7,5,5,6,6,7,8,8,5,7,7,5,7,3
2998,7,6,6,6,7,8,5,5,7,7,7,8,5,8,7,8,5,8,7,5,5,8,8,8,1
2999,8,6,7,5,7,6,6,5,6,8,8,6,7,8,7,6,5,5,5,8,5,7,6,7,2
3000,5,8,8,7,6,7,8,6,7,6,8,8,5,7,7,7,6,6,6,5,6,8,5,8,4
3001,6,7,7,8,5,6,5,5,6,6,6,5,5,6,7,7,8,8,7,7,8,5,6,8,1
3002,8,6,7,6,6,7,7,8,6,6,5,5,8,7,6,6,7,5,7,5,7,7,8,5,1
3003,7,8,7,7,7,6,8,6,5,5,8,5,6,7,7,6,7,8,5,5,5,8,6,6,1
3004,6,7,6,5,5,5,7,6,6,5,6,8,5,5,5,8,8,6,8,7,6,8,7,7,3
3005,6,5,8,7,8,7,7,6,5,5,8,7,8,5,8,8,5,6,8,8,7,8,6,5,1
3006,8,7,6,6,6,7,7,7,6,8,6,6,6,8,8,6,6,8,8,5,7,5,8,6,4
3007,7,6,5,8,8,7,8,8,5,6,5,8,6,5,6,6,8,6,8,5,7,8,6,6,1
3008,7,5,5,7,8,6,6,8,7,6,7,5,5,8,6,6,7,7,8,8,6,5,5,7,3
3009,5,8,7,6,5,8,5,5,6,6,8,7,8,5,6,8,7,7,5,7,8,6,7,5,3
3010,5,5,7,6,5,5,7,5,6,5,8,6,8,8,6,8,6,7,8,5,5,5,7,6,3
3011,7,7,5,6,7,6,8,6,7,5,6,6,6,8,6,6,6,8,6,7,5,7,7,8,3
3012,6,7,8,6,6,6,6,7,6,8,6,6,5,7,5,5,8,5,6,8,5,5,5,8,2
3013,5,7,7,8,5,5,8,7,6,7,7,7,6,8,7,8,5,6,5,7,8,6,5,8,3
3014,7,7,6,5,8,6,5,6,8,5,6,5,5,7,8,6,7,6,6,5,5,6,5,5,4
3015,6,8,6,6,5,8,8,7,5,5,7,5,8,8,6,7,7,8,6,5,8,7,7,5,1
3016,6,6,5,7,6,5,5,8,8,5,5,8,8,8,6,8,5,5,7,7,5,8,8,5,1
3017,6,5,6,6,8,6,5,6,5,5,8,8,6,6,7,6,5,7,5,5,6,6,5,6,1
3018,8,6,6,5,5,5,5,6,8,6,7,8,8,5,7,7,7,7,8,5,6,7,7,7,3
3019,8,6,6,5,6,6,8,7,5,6,8,6,7,6,7,6,6,6,5,8,8,8,6,6,3
3020,5,8,5,6,5,5,5,8,7,8,5,7,8,6,6,6,8,5,8,8,7,8,6,8,3
3021,5,6,6,7,6,6,7,8,8,8,6,8,8,7,5,8,6,5,5,7,6,5,8,7,2
3022,6,5,6,6,7,8,6,5,5,8,8,6,8,7,8,8,8,8,8,6,5,8,5,8,1
3023,6,5,5,5,7,5,6,7,5,8,6,6,5,8,5,6,8,6,5,7,7,7,7,6,3
3024,6,6,7,5,7,8,6,8,8,5,8,6,5,8,7,5,5,5,5,6,7,7,8,8,2
3025,8,6,6,7,5,6,5,5,5,6,6,5,8,5,5,8,7,5,6,6,8,8,8,6,1
3026,7,7,8,5,6,6,7,7,5,6,8,8,6,8,5,6,5,6,8,7,7,7,6,8,2
3027,5,7,8,5,5,8,5,5,7,7,8,8,7,6,5,8,7,7,5,8,6,8,6,8,3
3028,7,8,7,8,8,8,6,7,7,7,7,6,6,7,5,7,5,8,5,7,8,8,8,7,2
3029,8,6,8,6,7,7,6,8,7,6,5,6,8,8,7,7,5,8,6,8,7,7,8,5,1
3030,8,6,8,5,8,6,6,5,8,5,7,8,8,8,5,8,7,8,8,7,8,8,5,7,1
3031,5,6,6,6,5,5,5,6,8,7,8,6,6,5,7,6,5,6,7,5,6,7,7,7,3
3032,7,5,5,5,5,5,7,8,8,7,5,5,7,6,7,8,5,7,8,5,5,7,8,8,3
3033,8,5,7,5,5,5,5,8,8,8,5,6,8,6,6,6,7,6,7,5,6,6,7,5,3
3034,6,6,5,6,6,8,5,5,5,8,6,8,7,6,5,5,8,8,6,6,8,8,6,7,1
3035,8,6,7,8,8,5,7,7,8,5,8,8,8,6,5,8,8,8,8,6,6,7,6,8,3
3036,7,5,7,8,5,5,8,6,6,8,5,8,6,5,6,6,7,6,6,6,5,7,6,6,3
3037,7,7,6,5,8,6,7,8,5,5,6,5,6,5,8,7,5,8,7,8,6,7,6,5,1
3038,5,8,8,8,8,8,5,7,6,5,6,7,8,6,8,8,5,8,5,8,6,5,5,7,4
3039,5,5,8,5,6,7,8,8,7,6,7,8,8,6,8,8,6,8,8,6,7,6,8,5,3
3040,5,5,8,5,8,8,5,8,8,8,8,5,6,6,8,5,6,8,5,6,6,8,6,6,3
3041,5,6,7,8,8,7,7,6,5,7,6,7,6,5,8,6,8,8,5,5,6,5,6,8,4
3042,5,7,7,6,6,5,6,6,6,7,8,7,7,5,7,7,7,7,7,6,8,5,6,7,3
3043,8,5,8,6,8,6,7,6,5,8,5,7,8,8,6,7,8,5,7,6,8,8,8,5,1
3044,6,8,6,5,5,6,5,8,6,7,7,7,6,8,8,7,8,6,8,7,8,6,8,5,3
3045,7,7,6,7,8,7,6,5,8,6,5,5,5,6,5,8,5,6,5,7,8,6,7,8,1
3046,8,8,6,7,7,6,8,7,5,5,6,7,7,8,6,6,6,5,6,7,6,5,7,8,1
3047,8,8,6,7,8,8,6,8,7,8,7,5,5,6,7,5,8,5,5,6,8,8,5,5,2
3048,6,5,6,8,8,8,5,7,8,7,6,6,7,6,8,8,6,8,7,8,6,5,8,8,3
3049,6,8,7,6,5,7,8,7,7,8,6,8,6,8,5,6,7,6,7,7,7,6,8,6,3
3050,8,7,8,5,6,5,8,7,8,7,8,8,6,8,8,5,8,8,8,7,8,5,6,7,3
3051,6,8,8,8,8,7,6,8,7,8,6,6,6,5,6,8,7,8,5,7,6,7,8,7,2
3052,7,5,5,5,5,5,8,6,7,5,6,7,8,7,8,8,7,5,5,6,8,6,8,6,3
3053,8,7,8,7,7,8,7,6,7,7,5,7,5,8,7,6,5,7,6,8,5,7,8,5,2
3054,6,5,7,7,5,6,7,8,8,5,5,6,8,6,7,8,7,8,7,5,5,6,6,5,4
3055,8,5,8,6,7,8,7,5,8,7,6,8,8,8,5,8,7,6,5,7,8,8,8,6,3
3056,6,8,7,8,7,8,5,7,8,5,6,7,6,8,5,7,5,8,5,7,7,7,8,6,1
3057,6,5,7,5,8,7,5,6,6,5,6,5,5,6,7,8,7,5,5,8,7,6,8,5,1
3058,7,8,7,8,5,6,6,6,7,6,8,5,5,8,8,5,6,6,6,8,8,7,7,6,2
3059,5,6,7,8,7,8,7,5,7,6,5,8,5,6,7,5,5,7,8,6,5,6,8,6,2
3060,5,5,6,6,8,5,6,5,6,8,7,6,8,8,5,7,6,5,8,7,8,8,5,6,3
3061,5,8,5,6,8,7,7,7,8,5,6,6,6,6,6,7,8,7,6,8,7,8,8,6,3
3062,7,6,5,5,6,6,6,7,8,8,6,5,6,6,6,5,6,8,5,5,6,5,8,7,4
3063,8,8,6,8,5,8,5,5,6,8,8,8,6,5,5,5,7,6,5,6,6,7,7,8,2
3064,6,7,5,8,7,5,8,8,6,8,5,7,5,7,5,8,7,7,6,6,8,6,8,6,3
3065,8,6,6,7,6,8,5,8,6,7,8,8,7,7,6,8,6,6,8,5,7,6,5,6,4
3066,6,6,7,8,7,8,8,6,6,5,6,5,5,8,6,6,5,5,5,7,8,5,6,5,2
3067,5,7,5,7,6,7,8,7,5,6,7,5,6,8,7,5,6,6,5,5,6,5,5,5,4
3068,6,8,8,6,7,8,8,5,6,7,8,7,6,6,8,8,6,5,6,7,7,7,5,8,1
3069,8,7,8,6,6,5,8,8,6,7,6,5,5,7,5,7,5,6,8,7,6,8,8,7,2
3070,6,8,8,8,6,6,8,8,5,8,7,6,7,8,5,5,8,8,7,6,7,8,7,6,2
3071,8,6,7,6,8,7,6,7,6,5,6,8,5,6,7,7,6,8,8,7,7,7,7,7,1
3072,7,8,6,5,8,5,8,7,7,5,8,6,6,7,5,7,7,6,8,7,6,6,7,8,3
3073,5,8,7,5,5,8,6,8,8,8,8,6,5,8,8,8,6,5,5,8,5,6,5,8,3
3074,8,5,8,7,7,8,5,5,8,7,7,6,7,6,5,5,5,6,8,8,6,8,8,6,2
3075,6,7,8,5,7,6,8,6,7,6,7,5,5,8,5,7,6,5,5,6,5,7,8,7,2
3076,5,8,6,5,6,6,6,8,7,8,8,6,8,7,5,7,7,5,8,6,8,7,6,5,3
3077,5,7,5,6,6,5,6,7,6,5,6,8,8,6,7,5,8,5,7,6,7,7,5,6,3
3078,8,5,5,7,6,8,8,5,5,7,7,7,7,5,5,8,5,8,5,6,6,5,6,7,2
3079,7,6,5,6,7,8,7,8,6,6,8,5,5,5,6,6,5,6,8,8,5,7,7,6,2
3080,7,6,7,5,7,5,6,6,8,6,6,8,6,8,8,8,8,6,7,5,5,6,6,5,4
3081,5,5,5,6,8,5,7,6,8,6,5,8,8,5,5,8,6,5,7,6,6,8,8,8,3
3082,5,7,8,8,7,7,5,5,8,6,6,7,8,5,8,5,6,8,8,5,5,8,6,7,1
3083,6,8,5,6,8,6,5,7,8,6,5,6,6,5,5,6,7,7,6,8,8,8,6,7,1
3084,6,5,8,8,8,6,6,6,6,7,6,5,6,8,6,5,7,5,6,6,6,8,6,7,2
3085,7,6,8,5,7,5,5,7,5,6,6,8,5,5,8,8,5,8,7,5,7,6,6,8,2
3086,7,6,7,7,5,7,8,6,7,8,5,6,6,7,7,8,7,6,8,6,7,6,8,7,3
3087,6,5,7,8,7,5,8,8,5,8,5,5,8,8,8,7,5,8,6,5,8,5,7,8,1
3088,7,7,8,5,5,7,7,5,8,6,6,8,6,6,6,8,8,6,7,5,7,6,8,7,3
3089,5,5,6,5,5,5,7,5,8,6,7,6,7,6,8,7,7,7,5,7,6,5,7,6,3
3090,8,6,8,8,6,7,6,6,7,8,6,8,7,8,7,6,5,6,5,5,8,6,8,7,4
3091,8,8,8,6,7,7,8,5,6,7,7,6,8,8,6,7,5,5,7,5,7,8,6,7,2
3092,8,8,5,7,8,7,8,6,5,6,7,6,5,5,7,7,6,8,6,6,8,7,7,5,2
3093,7,8,6,5,6,7,8,7,7,8,7,6,5,6,6,5,5,5,8,8,6,5,8,7,2
3094,6,7,7,6,7,6,8,5,8,8,6,6,5,6,6,8,5,6,7,5,8,7,5,6,2
3095,7,7,5,8,5,5,6,8,5,7,5,5,8,5,5,8,8,8,8,8,8,5,5,8,3
3096,5,6,5,8,8,8,7,8,6,6,7,6,8,6,5,8,7,5,7,5,5,6,8,5,4
3097,5,7,6,8,7,7,7,6,5,7,8,8,8,5,5,8,8,5,6,7,5,5,6,5,2
3098,5,8,5,7,8,5,8,6,7,5,6,7,5,8,6,6,7,6,8,7,6,5,7,8,3
3099,6,6,8,5,7,7,6,6,5,8,5,5,6,5,8,7,6,8,6,8,5,7,8,8,1
3100,6,8,6,7,6,8,6,7,5,5,7,7,7,7,7,8,7,6,6,6,6,6,8,8,1
3101,8,6,5,5,7,5,6,6,8,7,5,5,8,8,7,6,5,5,6,7,5,7,5,5,3
3102,5,6,8,6,5,5,6,6,8,7,8,6,7,6,5,8,8,7,5,6,6,5,7,7,3
3103,8,5,6,6,5,8,7,6,5,6,6,7,6,6,8,6,8,7,8,8,8,5,6,5,3
3104,7,5,5,8,8,8,7,7,8,8,7,7,5,6,5,7,7,7,7,7,6,6,5,5,3
3105,7,5,6,6,8,5,5,6,6,6,6,6,7,7,8,7,5,6,5,8,7,7,6,8,3
3106,5,8,5,8,7,7,6,5,8,6,6,7,5,8,8,5,5,8,8,6,6,8,8,5,2
3107,8,8,8,6,5,8,7,6,8,6,7,6,8,7,8,7,6,6,7,7,5,5,7,7,4
3108,8,8,8,8,5,6,8,7,8,6,6,7,7,8,7,8,8,7,5,8,5,5,8,5,4
3109,5,5,5,7,5,5,7,6,8,7,5,7,7,8,6,5,5,8,7,8,8,7,6,6,3
3110,7,8,6,8,8,8,5,6,7,6,5,7,5,6,6,8,8,8,8,7,5,5,7,8,1
3111,7,8,7,6,5,6,8,5,8,5,6,8,6,8,7,5,8,6,7,5,7,6,6,8,1
3112,6,7,5,7,7,5,6,7,6,6,8,7,7,7,8,6,6,8,6,8,5,8,6,8,3
3113,6,5,5,6,5,8,8,8,8,8,8,7,5,7,8,6,5,5,8,8,7,6,6,6,3
3114,6,6,6,8,7,8,5,5,7,7,7,6,8,6,8,8,7,7,6,8,6,5,6,5,1
3115,5,5,8,8,6,5,5,7,8,7,8,7,8,5,6,5,7,7,5,8,7,6,6,7,3
3116,7,7,6,8,8,5,5,7,8,8,6,6,6,6,7,5,7,6,7,6,5,7,6,7,3
3117,7,5,7,5,5,7,7,6,7,7,5,6,8,7,7,7,8,8,6,5,8,7,7,7,3
3118,5,7,5,6,5,6,5,7,5,5,7,5,5,5,5,7,6,6,8,5,5,7,7,5,1
3119,8,8,8,5,8,5,5,5,7,5,8,5,6,5,8,7,6,6,7,6,5,5,5,8,1
3120,6,7,6,6,8,5,6,6,5,8,5,5,8,5,5,5,8,5,7,7,6,7,5,6,2
3121,6,8,8,8,7,5,7,7,7,8,8,7,7,8,7,5,6,7,6,7,6,6,6,8,3
3122,5,5,7,7,6,5,5,5,6,7,8,6,6,6,5,5,6,7,6,7,7,5,8,6,3
3123,8,5,7,7,7,7,7,5,5,8,5,5,8,6,7,7,7,6,6,6,6,6,7,6,1
3124,5,8,7,5,6,7,7,7,8,6,7,6,8,7,6,5,6,7,8,5,8,8,5,8,3
3125,7,6,6,6,8,5,7,6,6,7,8,5,5,6,8,5,6,6,8,5,8,8,6,5,2
3126,5,5,8,6,6,6,6,7,6,6,8,7,6,6,7,6,7,7,7,8,8,6,6,8,3
3127,5,7,8,6,6,7,6,6,7,8,6,8,7,8,6,5,8,6,7,8,8,6,7,7,3
3128,5,6,8,5,8,5,6,5,5,7,5,8,5,8,6,6,6,5,8,8,8,7,8,6,3
3129,7,7,5,7,7,6,8,5,5,6,8,7,7,5,8,7,5,6,6,7,5,6,5,7,1
3130,6,6,6,8,7,7,8,6,5,6,6,7,8,7,8,7,6,7,8,5,6,8,8,7,1
3131,7,7,6,5,8,7,8,6,5,7,6,8,8,6,7,5,5,8,5,5,5,7,5,8,4
3132,6,7,5,5,5,6,7,6,8,7,8,8,5,6,6,5,7,7,5,8,5,6,5,7,3
3133,7,7,5,7,7,6,7,5,5,7,8,8,6,8,6,8,7,7,8,6,7,6,5,7,1
3134,8,8,8,6,8,5,8,6,6,5,6,7,6,6,7,5,8,5,8,5,7,8,6,5,2
3135,8,8,6,7,7,7,5,5,5,6,7,8,6,5,5,5,8,5,8,7,6,6,6,5,2
3136,8,5,8,5,6,6,7,8,7,5,5,8,5,5,6,6,5,6,6,8,7,7,7,5,2
3137,5,6,6,6,7,8,8,8,7,5,5,5,8,5,8,8,8,8,6,8,8,5,6,8,1
3138,7,5,5,5,5,7,7,5,7,5,8,7,5,6,7,7,5,5,6,7,5,7,7,7,3
3139,8,7,8,6,5,5,7,6,5,8,8,6,8,7,5,5,8,7,8,5,6,8,8,8,3
3140,8,8,6,8,6,5,5,5,8,6,7,8,8,6,7,8,5,6,5,6,6,7,7,8,1
3141,7,6,8,6,8,8,5,7,8,6,8,5,6,8,5,8,8,6,5,6,8,5,7,7,1
3142,6,6,5,8,7,5,7,8,5,6,7,7,5,5,7,7,8,8,5,8,6,7,6,6,3
3143,6,8,5,7,8,7,6,8,8,8,7,6,7,6,5,6,6,6,7,5,7,5,5,6,4
3144,6,6,7,5,6,6,7,6,6,5,6,5,5,8,6,6,6,5,8,6,7,5,7,7,1
3145,7,7,7,7,8,5,7,6,7,8,7,8,5,8,7,6,7,5,7,7,8,5,5,5,4
3146,8,7,8,7,8,7,7,8,5,7,8,5,8,6,5,7,5,6,8,7,5,6,7,7,1
3147,7,6,6,8,8,8,6,7,8,8,6,8,8,6,5,6,7,7,6,5,5,5,6,5,4
3148,8,7,5,7,6,7,8,7,6,8,8,5,7,5,7,7,7,8,8,5,5,5,5,5,4
3149,5,8,8,7,6,8,7,5,6,8,5,6,5,6,7,8,6,6,7,5,5,8,5,5,4
3150,6,8,8,5,6,7,5,6,8,8,7,5,5,6,6,6,6,5,7,8,5,5,8,6,1
3151,5,8,8,5,5,5,7,8,7,8,8,5,6,8,5,5,5,6,8,7,5,6,6,6,3
3152,6,8,5,7,7,7,7,5,5,8,6,6,6,5,5,5,6,6,5,8,6,6,7,6,2
3153,7,5,5,5,6,7,8,5,8,5,5,7,5,8,6,8,6,7,5,8,7,6,5,8,3
3154,7,8,7,6,5,7,6,5,5,5,8,5,7,8,8,6,6,8,5,7,6,6,6,5,1
3155,8,5,5,6,8,5,8,8,8,8,8,5,7,7,7,6,7,6,6,8,7,5,7,6,3
3156,7,6,7,6,8,6,8,6,7,6,5,6,8,6,8,7,6,6,6,5,7,6,7,8,1
3157,5,8,7,8,6,5,8,8,6,8,7,8,8,5,5,7,7,8,6,7,5,6,8,6,3
3158,7,6,7,8,6,5,7,8,7,8,5,5,8,5,5,5,6,7,6,6,6,6,6,8,2
3159,7,6,8,7,7,8,7,5,5,8,6,7,5,8,7,5,6,7,5,8,5,8,6,8,1
3160,5,6,5,6,8,7,6,5,8,8,8,6,6,6,8,6,6,6,5,8,6,7,6,7,3
3161,8,8,6,5,6,6,8,8,8,6,7,6,8,7,8,6,5,6,5,8,5,7,8,7,4
3162,5,7,8,8,6,6,5,8,7,8,6,5,7,5,7,5,5,5,6,6,7,6,7,6,2
3163,8,5,8,5,5,5,8,8,8,8,8,7,5,6,5,8,6,8,6,6,7,6,6,7,3
3164,8,5,7,6,8,5,6,6,5,6,7,7,8,7,8,7,8,6,6,5,7,6,6,7,3
3165,6,8,8,8,8,6,7,8,8,5,8,7,7,6,7,7,5,8,6,6,8,5,7,5,4
3166,6,5,7,7,7,8,8,8,6,5,5,6,8,6,5,8,8,7,5,7,5,8,7,5,4
3167,5,8,5,7,8,7,5,6,5,8,8,7,6,8,7,6,5,8,7,7,6,6,7,7,3
3168,6,6,6,5,8,7,6,5,8,8,7,8,5,8,5,7,5,6,7,8,7,5,7,6,2
3169,8,7,6,8,8,5,8,8,7,7,5,6,8,5,8,7,6,6,6,5,7,6,7,6,3
3170,8,7,6,6,5,5,6,7,8,6,7,7,8,6,6,5,6,6,6,8,7,5,5,8,3
3171,7,8,5,5,6,6,7,6,5,8,7,7,7,7,5,6,7,5,7,5,8,8,7,8,3
3172,5,6,7,8,5,7,7,8,8,6,6,8,6,5,7,6,5,7,5,6,8,8,8,5,3
3173,5,8,7,6,5,5,8,6,7,8,7,7,8,7,7,8,7,5,8,6,8,5,7,8,3
3174,7,6,5,7,8,5,5,8,6,7,8,7,6,7,6,7,7,8,7,7,5,5,7,7,3
3175,5,8,7,6,6,5,7,6,8,6,6,8,7,6,7,6,5,7,6,7,6,5,6,7,3
3176,5,6,8,6,8,5,5,5,7,5,8,8,8,5,8,5,7,5,8,6,7,6,7,7,1
